GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
,278862.900,1,1,,,15,,,-37.8636384364,144.7429872549,16.3889,7.82,66.303,,-0.39,-3.3,1.5,69.6,,,0.17,0.27,,,,0,0.223,1.741
2085,278863.000,1,0,,,15,2019-12-25,05:27:24.999,-37.8636356522,144.7429919304,18.1163,7.22,61.083,,-0.05,,,,,,1.08,2.28,,,,100,0.514,1.802
,278863.000,1,1,,,15,,,-37.8636353997,144.7429949795,16.3793,8.08,66.280,,-0.41,-3.3,1.5,69.2,1.5,0.7,0.17,0.27,,,,0,0.269,1.758
2085,278863.100,1,0,,,15,2019-12-25,05:27:25.099,-37.8636324933,144.7429993396,18.1191,7.42,61.466,,-0.02,,,,1.5,0.7,1.08,2.28,,,,100,0.501,1.811
,278863.100,1,1,,,15,,,-37.8636322881,144.7430029379,16.3695,8.32,66.380,,-0.41,-3.5,1.5,69.1,,,0.17,0.27,,,,0,0.317,1.778
2085,278863.200,1,0,,,15,2019-12-25,05:27:25.199,-37.8636292893,144.7430069881,18.1201,7.63,61.897,,-0.04,,,,1.5,0.7,1.08,2.28,,,,100,0.487,1.817
,278863.200,1,1,,25,15,,,-37.8636291174,144.7430111278,16.3608,8.56,66.579,,-0.40,-3.5,1.4,69.0,,,0.17,0.27,,,,0,0.364,1.797
2085,278863.300,1,0,,,15,2019-12-25,05:27:25.299,-37.8636260514,144.7430148028,18.1199,7.77,62.086,,-0.05,,,,1.5,0.7,1.08,2.28,,,,100,0.469,1.821
,278863.300,1,1,,,15,,,-37.8636258880,144.7430195147,16.3525,8.80,66.655,,-0.41,-3.4,1.3,69.0,,,0.17,0.27,,,,0,0.414,1.815
2085,278863.400,1,0,,,15,2019-12-25,05:27:25.399,-37.8636226268,144.7430227241,18.1397,7.96,61.074,,0.16,,,,,,1.08,2.28,,,,100,0.459,1.845
,278863.400,1,1,,,15,,,-37.8636225089,144.7430280622,16.3459,9.02,66.572,,-0.43,-3.4,1.3,69.0,1.5,0.7,0.17,0.27,,,,0,0.469,1.854
2085,278863.500,1,0,,,15,2019-12-25,05:27:25.499,-37.8636192288,144.7430309087,18.1392,8.15,62.073,,-0.04,,,,1.5,0.7,1.08,2.28,,,,100,0.442,1.847
,278863.500,1,1,,,15,,,-37.8636190781,144.7430367284,16.3362,9.23,66.523,,-0.43,-3.5,1.3,69.0,,,0.17,0.27,,,,0,0.511,1.874
2085,278863.600,1,0,,,15,2019-12-25,05:27:25.599,-37.8636158082,144.7430393723,18.1199,8.38,62.700,,-0.23,,,,1.5,0.7,1.08,2.28,,,,100,0.431,1.835
,278863.600,1,1,,,15,,,-37.8636156079,144.7430456309,16.3245,9.43,66.503,,-0.42,-3.6,1.2,69.0,,,0.17,0.27,,,,0,0.550,1.878
2085,278863.700,1,0,,,15,2019-12-25,05:27:25.699,-37.8636123142,144.7430478824,18.1213,8.44,62.305,,-0.01,,,,1.5,0.7,1.08,2.28,,,,100,0.416,1.844
,278863.700,1,1,,31,15,,,-37.8636120649,144.7430546090,16.3166,9.52,66.506,,-0.44,-3.6,1.1,69.1,,,0.17,0.27,,,,0,0.591,1.899
2085,278863.800,1,0,,,15,2019-12-25,05:27:25.799,-37.8636087787,144.7430564489,18.1207,8.49,62.122,,-0.01,,,,1.5,0.7,1.08,2.28,,,,100,0.400,1.848
,278863.800,1,1,,,15,,,-37.8636084789,144.7430635950,16.3074,9.57,66.507,,-0.46,-3.6,1.0,69.1,,,0.17,0.27,,,,0,0.628,1.919
2085,278863.900,1,0,,,15,2019-12-25,05:27:25.899,-37.8636053027,144.7430650568,18.1122,8.49,62.611,,-0.09,,,,1.5,0.7,1.08,2.28,,,,100,0.376,1.844
,278863.900,1,1,,,15,,,-37.8636049286,144.7430726109,16.2966,9.60,66.380,,-0.45,-3.6,0.8,69.1,,,0.17,0.27,,,,0,0.664,1.933
2085,278864.000,1,0,,,15,2019-12-25,05:27:25.999,-37.8636018495,144.7430737001,18.1053,8.51,62.802,,-0.06,,,,,,1.08,2.28,,,,100,0.355,1.843
,278864.000,1,1,,,15,,,-37.8636013859,144.7430816508,16.2892,9.63,66.296,,-0.41,-3.6,0.7,69.1,1.5,0.7,0.17,0.27,,,,0,0.700,1.946
2085,278864.100,1,0,,,15,2019-12-25,05:27:26.099,-37.8635984508,144.7430822926,18.1024,8.49,62.345,,0.01,,,,1.5,0.7,1.08,2.28,,,,100,0.331,1.843
,278864.100,1,1,,,15,,,-37.8635978021,144.7430906379,16.2862,9.67,66.199,,-0.38,-3.6,0.8,69.0,,,0.17,0.27,,,,0,0.736,1.960
2085,278864.200,1,0,,,15,2019-12-25,05:27:26.199,-37.8635951097,144.7430908396,18.0896,8.43,62.632,,-0.08,,,,1.5,0.7,1.08,2.28,,,,100,0.300,1.828
,278864.200,1,1,,25,15,,,-37.8635942527,144.7430996142,16.2830,9.72,66.104,,-0.39,-3.6,1.0,69.0,,,0.17,0.27,,,,0,0.776,1.966
2085,278864.300,1,0,,,15,2019-12-25,05:27:26.299,-37.8635917732,144.7430994849,18.0878,8.51,63.010,,0.01,,,,1.5,0.7,1.08,2.28,,,,100,0.276,1.826
,278864.300,1,1,,,15,,,-37.8635907147,144.7431086652,16.2819,9.77,66.144,,-0.37,-3.7,1.1,69.0,,,0.17,0.27,,,,0,0.814,1.981
2085,278864.400,1,0,,,15,2019-12-25,05:27:26.399,-37.8635884195,144.7431081913,18.0835,8.57,63.109,,-0.04,,,,,,1.08,2.28,,,,100,0.259,1.820
,278864.400,1,1,,,15,,,-37.8635871685,144.7431176234,16.2835,9.84,66.156,,-0.34,-3.7,1.1,69.0,1.6,0.8,0.17,0.27,,,,0,0.840,1.986
2085,278864.500,1,0,,,15,2019-12-25,05:27:26.499,-37.8635849507,144.7431169222,18.0825,8.64,62.524,,-0.04,,,,1.6,0.8,1.08,2.28,,,,100,0.254,1.817
,278864.500,1,1,,,15,,,-37.8635835408,144.7431266192,16.2861,9.92,66.129,,-0.36,-3.6,1.2,69.0,,,0.17,0.27,,,,0,0.866,1.994
2085,278864.600,1,0,,,15,2019-12-25,05:27:26.599,-37.8635814596,144.7431256646,18.0961,8.66,63.038,,0.03,,,,1.6,0.8,1.08,2.28,,,,100,0.246,1.827
,278864.600,1,1,,,15,,,-37.8635799499,144.7431358197,16.2883,10.02,66.097,,-0.39,-3.7,1.3,69.0,,,0.17,0.27,,,,0,0.907,2.023
2085,278864.700,1,0,,,15,2019-12-25,05:27:26.699,-37.8635778438,144.7431345218,18.0952,8.81,62.428,,-0.08,,,,1.6,0.8,1.08,2.28,,,,100,0.260,1.826
,278864.700,1,1,,31,15,,,-37.8635762629,144.7431453048,16.2856,10.14,66.035,,-0.38,-3.7,1.2,69.0,,,0.17,0.27,,,,0,0.963,2.050
2085,278864.800,1,0,,,15,2019-12-25,05:27:26.799,-37.8635743002,144.7431435609,18.0991,8.91,63.331,,-0.03,,,,1.6,0.8,1.08,2.28,,,,100,0.267,1.833
,278864.800,1,1,,,15,,,-37.8635726010,144.7431549245,16.2862,10.27,66.100,,-0.36,-3.7,1.2,69.0,,,0.17,0.27,,,,0,1.015,2.078
2085,278864.900,1,0,,,15,2019-12-25,05:27:26.899,-37.8635706962,144.7431526710,18.0986,9.02,63.216,,-0.06,,,,1.7,1.0,1.08,2.28,,,,100,0.290,1.835
,278864.900,1,1,,,15,,,-37.8635688867,144.7431647131,16.2844,10.41,66.109,,-0.41,-3.7,1.2,69.1,,,0.17,0.27,,,,0,1.076,2.109
2085,278865.000,1,0,,,15,2019-12-25,05:27:26.999,-37.8635670290,144.7431618282,18.0975,9.08,62.916,,-0.07,,,,,,1.08,2.28,,,,100,0.327,1.842
,278865.000,1,1,,,15,,,-37.8635651161,144.7431745829,16.2812,10.53,66.085,,-0.41,-3.7,1.2,69.1,1.7,1.0,0.17,0.27,,,,0,1.140,2.144
2085,278865.100,1,0,,,15,2019-12-25,05:27:27.099,-37.8635633634,144.7431712027,18.0978,9.25,63.424,,-0.03,,,,1.7,1.0,1.08,2.28,,,,100,0.355,1.851
,278865.100,1,1,,,15,,,-37.8635613273,144.7431845951,16.2789,10.65,66.091,,-0.40,-3.6,1.1,69.2,,,0.17,0.27,,,,0,1.197,2.178
2085,278865.200,1,0,,,15,2019-12-25,05:27:27.199,-37.8635596015,144.7431806106,18.0935,9.32,62.951,,-0.08,,,,1.7,1.0,1.08,2.28,,,,100,0.399,1.858
,278865.200,1,1,,25,15,,,-37.8635574705,144.7431946734,16.2769,10.78,66.120,,-0.39,-3.6,1.1,69.2,,,0.17,0.27,,,,0,1.257,2.209
2085,278865.300,1,0,,,15,2019-12-25,05:27:27.299,-37.8635558882,144.7431901059,18.0993,9.36,63.435,,0.02,,,,1.7,1.0,1.08,2.28,,,,100,0.438,1.874
,278865.300,1,1,,,15,,,-37.8635536179,144.7432048409,16.2802,10.89,66.060,,-0.33,-3.6,1.3,69.2,,,0.17,0.27,,,,0,1.318,2.246
2085,278865.400,1,0,,,15,2019-12-25,05:27:27.399,-37.8635521523,144.7431997018,18.0986,9.45,63.519,,-0.06,,,,1.7,1.0,1.08,2.28,,,,100,0.480,1.881
,278865.400,1,1,,,15,,,-37.8635497351,144.7432151006,16.2834,11.00,66.110,,-0.36,-3.5,1.5,69.3,,,0.17,0.27,,,,0,1.378,2.279
2085,278865.500,1,0,,,15,2019-12-25,05:27:27.499,-37.8635483073,144.7432093695,18.0832,9.57,63.022,,-0.21,,,,1.7,1.0,1.08,2.28,,,,100,0.528,1.876
,278865.500,1,1,,,15,,,-37.8635457728,144.7432254294,16.2821,11.10,65.976,,-0.37,-3.6,1.5,69.3,,,0.18,0.27,,,,0,1.438,2.305
2085,278865.600,1,0,,,15,2019-12-25,05:27:27.599,-37.8635443919,144.7432191773,18.0848,9.70,62.864,,-0.06,,,,1.6,0.8,1.08,2.28,,,,100,0.570,1.891
,278865.600,1,1,,,15,,,-37.8635417520,144.7432358414,16.2854,11.18,65.971,,-0.33,-3.7,1.4,69.3,,,0.18,0.27,,,,0,1.492,2.338
2085,278865.700,1,0,,,15,2019-12-25,05:27:27.699,-37.8635405622,144.7432291258,18.0969,9.77,63.592,,0.07,,,,1.6,0.8,1.08,2.28,,,,100,0.604,1.910
,278865.700,1,1,,31,15,,,-37.8635377667,144.7432463424,16.2913,11.26,66.046,,-0.36,-3.6,1.4,69.3,,,0.18,0.27,,,,0,1.543,2.375
2085,278865.800,1,0,,,15,2019-12-25,05:27:27.799,-37.8635366294,144.7432390946,18.0913,9.76,63.881,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.649,1.913
,278865.800,1,1,,,15,,,-37.8635337632,144.7432571430,16.2898,11.32,66.025,,-0.38,-3.6,1.3,69.4,,,0.18,0.27,,,,0,1.616,2.420
2085,278865.900,1,0,,,15,2019-12-25,05:27:27.899,-37.8635327315,144.7432491451,18.0768,9.86,63.846,,-0.12,,,,1.4,0.7,1.08,2.28,,,,100,0.711,1.923
,278865.900,1,1,,,15,,,-37.8635297432,144.7432679217,16.2880,11.36,66.082,,-0.37,-3.6,1.2,69.5,,,0.18,0.27,,,,0,1.681,2.455
2085,278866.000,1,0,,,15,2019-12-25,05:27:27.999,-37.8635287744,144.7432591882,18.0648,9.88,63.443,,-0.08,,,,,,1.08,2.28,,,,100,0.774,1.938
,278866.000,1,1,,,15,,,-37.8635256867,144.7432787204,16.2875,11.40,66.106,,-0.37,-3.5,1.1,69.5,1.4,0.7,0.18,0.27,,,,0,1.749,2.493
2085,278866.100,1,0,,,15,2019-12-25,05:27:28.099,-37.8635248518,144.7432691732,18.0494,9.82,63.594,,-0.11,,,,1.4,0.7,1.08,2.28,,,,100,0.843,1.953
,278866.100,1,1,,,15,,,-37.8635216377,144.7432895264,16.2878,11.42,66.135,,-0.34,-3.5,1.1,69.5,,,0.18,0.27,,,,0,1.822,2.534
2085,278866.200,1,0,,,15,2019-12-25,05:27:28.199,-37.8635209484,144.7432790851,18.0346,9.75,63.566,,-0.11,,,,1.4,0.7,1.08,2.28,,,,100,0.920,1.974
,278866.200,1,1,,25,15,,,-37.8635175899,144.7433003267,16.2900,11.43,66.137,,-0.34,-3.4,1.3,69.6,,,0.18,0.27,,,,0,1.902,2.581
2085,278866.300,1,0,,,15,2019-12-25,05:27:28.299,-37.8635169832,144.7432890638,18.0268,9.83,63.385,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.991,2.000
,278866.300,1,1,,,15,,,-37.8635135493,144.7433110351,16.2935,11.44,66.097,,-0.32,-3.5,1.3,69.6,,,0.18,0.27,,,,0,1.966,2.621
2085,278866.400,1,0,,,15,2019-12-25,05:27:28.399,-37.8635130371,144.7432991059,18.0281,9.87,63.666,,0.06,,,,,,1.08,2.28,,,,100,1.049,2.027
,278866.400,1,1,,,15,,,-37.8635095269,144.7433216831,16.3008,11.43,66.095,,-0.30,-3.5,1.3,69.6,1.4,0.7,0.18,0.27,,,,0,2.020,2.658
2085,278866.500,1,0,,,15,2019-12-25,05:27:28.499,-37.8635090299,144.7433090649,18.0198,9.83,63.143,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,1.109,2.046
,278866.500,1,1,,,15,,,-37.8635054780,144.7433322814,16.3062,11.44,66.087,,-0.34,-3.5,1.3,69.7,,,0.18,0.27,,,,0,2.076,2.692
2085,278866.600,1,0,,,15,2019-12-25,05:27:28.599,-37.8635051761,144.7433190621,18.0059,9.79,64.103,,-0.11,,,,1.4,0.7,1.08,2.28,,,,100,1.161,2.058
,278866.600,1,1,,,15,,,-37.8635014964,144.7433428724,16.3094,11.43,65.965,,-0.33,-3.5,1.2,69.7,,,0.18,0.27,,,,0,2.130,2.723
2085,278866.700,1,0,,,15,2019-12-25,05:27:28.699,-37.8635012880,144.7433290287,17.9924,9.79,63.600,,-0.10,,,,1.5,0.7,1.08,2.28,,,,100,1.216,2.076
,278866.700,1,1,,31,15,,,-37.8634975114,144.7433531616,16.3164,11.43,65.877,,-0.32,-3.6,1.2,69.6,,,0.18,0.27,,,,0,2.160,2.734
2085,278866.800,1,0,,,15,2019-12-25,05:27:28.799,-37.8634971814,144.7433388422,18.0057,9.78,62.034,,0.17,,,,1.4,0.7,1.08,2.28,,,,100,1.258,2.106
,278866.800,1,1,,,15,,,-37.8634933883,144.7433636654,16.3251,11.44,65.801,,-0.30,-3.6,1.3,69.5,,,0.18,0.27,,,,0,2.220,2.784
2085,278866.900,1,0,,,15,2019-12-25,05:27:28.899,-37.8634932941,144.7433487993,17.9986,9.75,63.698,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,1.305,2.122
